1.0849,1.16,0.79918,0.78436,0.18239
0.71919,11.806,6.0681,0.35147,0.11688
0,0,0,0,0
0.0059837,0.43011,0.086472,0,0
0,0,0,0.18388,0
0.018044,0,0.14361,0.033187,0.014663
0,0,0,0,0
27.995,23.579,24.645,21.537,38.159
16.252,17.353,12.647,17.294,11.265
0,0,0,0,0
0.48788,0.29172,0.59451,0.74231,0.0901
6.954,4.4398,9.9586,3.826,2.1009
25.348,23.148,24.823,19.778,24.909
89.723,58.125,73.683,96.727,59.468
0.96462,1.534,1.5286,1.2906,0.81158
0,0,0,0,0
0.4141,1.2342,1.198,0.20468,1.0515
0,0.089934,0,0,0.15555
50.869,49.571,64.494,49.599,77.746
59.672,58.717,86.051,60.254,112.17
13.293,10.772,10.646,12.761,8.6583
0,0,0,0,0
0,0,0,0,0
0.099112,0.27938,0,0,0.18121
0,0,0,0,0.20222
0,0,0.080998,0,0
0,0,0,0,0
66.958,43.402,48.855,41.545,40.864
0,0.5207,0,0.1456,0.032164
0.18471,0.19525,0.36751,0.24629,0.50656
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.96739,0.83322,1.3845,0.23723,0.36029
0.83422,2.1773,1.7084,0.51143,0.41426
0,0,0,0,0
1.8737,2.9646,2.2314,1.8482,1.8196
0,0.41117,0,0.064385,0.14223
2.1143,3.078,4.2319,1.3901,0.81014
0,0,0,0,0
0,0,0,0,0
0.15533,7.1628,5.0921,0.30556,0.32927
9.4108,14.603,12.809,9.9399,13.624
0,0,0,0,0
0.63469,0.48793,0.53171,0.87017,0.23442
37.751,15.452,24.284,37.52,12.967
0,0,0,0,0.048147
0.87905,1.0121,1.0891,0.57383,0.55836
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.964,2.5045,2.3701,1.3589,1.8619
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.062046,0,0,0,0
5.2655,10.952,11.685,6.1949,4.6869
64.946,52.2,44.606,53.854,38.957
0.055142,0.038859,0,0.06085,0.23524
0.11729,0,0.098259,0.17257,0
0.33159,0.2157,0.57695,0.4785,1.5545
0.48045,8.316,11.402,4.0973,0.20034
0,0,0,0,0
0,0,0,0.042793,0
7.7148,9.8925,10.14,5.7645,7.818
0.76875,0.098499,0.61475,0.3856,0.85183
0.028487,0,0,0,0.0086804
34.363,26.531,69.042,35.322,8.1173
37.072,21.109,73.147,26.842,5.1387
43.544,22.49,90.735,26.472,4.4883
1.6759,1.1492,1.3574,4.6916,0.46209
0,0,0,0,0
0,0,0,0,0
0,0.11204,0.049948,0,0
0,0,0,0,0
0.071264,0,0.084578,0.14854,0
0,0,0,0,0
0,0.22077,0,0,0.15274
26.043,28.746,29.827,24.073,29.674
2.7215,2.0995,2.1959,2.4026,1.2221
0,0,0,0,0
0,0,0,0,0
6.6431,5.9225,5.8763,5.9191,3.4958
0.046648,0.065746,0,0.025738,0
0,0,0,0,0
0,0,0,0,0
0.02009,0,0.067323,0.01478,0
0,0,0,0,0
6.2417,9.0639,11.239,6.7215,6.4844
24.678,17.264,14.234,16.987,19.816
7.0037,5.054,20.247,6.9285,2.8348
0,0,0,0,0
0.20515,1.1566,2.578,0.22639,0.25005
0.029352,0.9515,0.81147,0.16195,0.071554
5.4817,24.522,21.065,9.4547,13.087
0,0,0.05628,0,0
15.092,16.656,24.187,14.717,23.45
0,0.11334,0.035148,0.069447,0.008523
0.16736,0.35382,0.4732,0,0.66297
113.74,57.252,42.454,33.485,41.864
0.017814,0.012554,0.022386,0.019658,0.010857
0,0,0,0,0
383.69,461.05,448.83,286.58,779.54
0.033649,0,0.084569,0.037132,0.10253
0,0.095695,0.085321,0,0
15.607,11.647,10.896,11.724,12.359
11.53,10.521,9.8251,11.019,10.583
25.119,21.047,20.97,18.646,25.297
21.321,22.409,23.528,14.755,16.033
3.372,8.3016,9.1476,2.3636,2.1285
4.9409,9.4106,8.3221,7.003,7.1384
11.054,28.493,26.095,13.659,16.734
0.013957,0.029507,0,0.015402,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0.033234,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
47.817,28.359,36.935,41.459,72.694
18.415,18.941,16.656,14.116,22.164
0,0,0,0,0
0.042024,0.05923,0,0,0.10244
0.16695,0.020087,0.17653,0.089869,0.037224
0,0,0,0,0
0.23866,0.15377,0.1371,0.045148,0.016623
0.015502,1.3164,0.82791,0.055596,0.047237
0,0.058173,0.051866,0,0
0,0,0,0,0
0,0,0,0,0
0,0.094242,0.056017,0.024596,0
0.048342,0.50722,0.074248,0.035564,0.026188
1.8378,2.8308,1.6659,1.2144,1.4034
1.5706,3.7964,3.1114,1.1215,0.71319
